response_id,user_id,response_date,score,user_segment,device,comment
3934,21747,2024-06-04,6,plus,android,
3935,13030,2024-05-09,10,plus,web,
3936,1770,2024-04-08,9,plus,ios,
3937,3873,2024-04-25,8,plus,ios,Great deals during sales.
3938,3120,2024-04-27,5,plus,android,Membership is worth it.
3939,11298,2024-05-26,1,plus,android,
3940,11877,2024-05-23,9,plus,web,Customer support was helpful.
3941,19008,2024-05-23,10,plus,web,
3942,1037,2024-05-15,9,plus,web,
3943,4011,2024-06-02,7,plus,android,
3944,15006,2024-04-20,7,plus,ios,
3945,14471,2024-04-07,9,plus,web,
3946,4316,2024-04-14,10,plus,ios,
3947,18080,2024-06-08,7,plus,android,Need more payment options.
3948,13817,2024-04-02,10,plus,android,
3949,16166,2024-06-05,10,plus,web,
3950,11942,2024-05-04,7,plus,android,
3951,10197,2024-06-26,7,plus,android,
3952,1131,2024-06-22,9,plus,ios,
3953,6216,2024-04-17,8,plus,android,App keeps crashing.
3954,2485,2024-05-21,9,plus,ios,Delivery was on time.
3955,18210,2024-05-16,2,plus,android,Found exactly what I needed.
3956,8967,2024-05-28,8,plus,android,
3957,13327,2024-05-10,8,plus,ios,Product didn't match description.
3958,20406,2024-04-28,9,plus,android,Too many emails from NovaMart.
3959,15846,2024-06-03,10,plus,web,
3960,19594,2024-04-20,9,plus,web,
3961,12088,2024-06-10,10,plus,ios,Need more payment options.
3962,17339,2024-05-25,4,plus,android,
3963,22211,2024-04-22,10,plus,ios,
3964,16370,2024-04-18,7,plus,android,Had trouble with payment.
3965,15137,2024-05-08,9,plus,ios,Need more payment options.
3966,22062,2024-06-29,10,plus,web,Membership is worth it.
3967,19984,2024-05-01,8,plus,android,
3968,7274,2024-06-12,8,plus,ios,
3969,7007,2024-06-27,10,plus,android,
3970,8393,2024-04-30,9,plus,ios,
3971,3030,2024-05-08,8,plus,ios,Found exactly what I needed.
3972,1609,2024-06-12,10,plus,ios,
3973,1711,2024-05-25,10,plus,web,
3974,15642,2024-06-16,9,plus,ios,Product didn't match description.
3975,8304,2024-06-22,9,plus,android,Checkout process is confusing on mobile.
3976,18545,2024-05-15,7,plus,ios,Prices are reasonable.
3977,17766,2024-05-11,10,plus,web,
3978,14333,2024-04-13,9,plus,ios,
3979,16387,2024-04-17,9,plus,web,
3980,19559,2024-06-15,10,plus,web,Easy to use website.
3981,10276,2024-06-04,8,plus,web,
3982,16445,2024-05-11,10,plus,web,
3983,14548,2024-05-15,9,plus,ios,
3984,10545,2024-05-27,9,plus,web,Need more payment options.
3985,20023,2024-04-25,9,plus,ios,
3986,219,2024-06-11,10,plus,android,Not sure I'll renew my Plus membership.
3987,14804,2024-06-06,9,plus,ios,Too many emails from NovaMart.
3988,11602,2024-04-16,10,plus,ios,
3989,16553,2024-06-19,8,plus,web,Love the product selection.
3990,20408,2024-05-22,9,plus,ios,
3991,328,2024-05-14,9,plus,web,
3992,22098,2024-05-23,6,plus,android,Would recommend to friends.
3993,4824,2024-04-23,9,plus,android,
3994,8248,2024-06-27,8,plus,ios,
3995,13702,2024-06-13,10,plus,ios,
3996,9252,2024-04-17,9,plus,web,
3997,7855,2024-06-01,9,plus,ios,
3998,4117,2024-04-16,10,plus,ios,
3999,1800,2024-04-18,10,plus,web,
4000,6847,2024-04-22,9,plus,ios,
4001,28755,2024-08-11,10,free,web,Easy to use website.
4002,26671,2024-08-19,9,free,android,
4003,24490,2024-08-14,7,free,web,
4004,15546,2024-07-09,10,free,ios,
4005,23672,2024-09-14,10,free,web,Not sure I'll renew my Plus membership.
4006,6298,2024-08-14,7,free,android,Would recommend to friends.
4007,2357,2024-07-27,2,free,web,Need more payment options.
4008,9394,2024-08-28,9,free,web,Checkout process is confusing on mobile.
4009,12830,2024-08-20,9,free,ios,Customer support was helpful.
4010,30772,2024-07-03,10,free,web,
4011,35463,2024-09-19,6,free,ios,
4012,15453,2024-07-16,10,free,ios,
4013,20109,2024-09-09,9,free,web,
4014,22261,2024-08-15,9,free,web,Love the product selection.
4015,24825,2024-08-22,9,free,web,
4016,11389,2024-09-19,7,free,web,
4017,13655,2024-07-24,10,free,ios,
4018,17581,2024-09-22,10,free,android,
4019,32102,2024-08-07,3,free,web,
4020,1398,2024-09-08,5,free,android,Membership is worth it.
4021,10097,2024-09-10,7,free,ios,Customer support was helpful.
4022,22438,2024-07-14,9,free,ios,
4023,13487,2024-09-25,8,free,ios,Shipping was slow this time.
4024,12483,2024-09-23,6,free,web,
4025,3393,2024-07-04,9,free,ios,
4026,27645,2024-08-04,10,free,web,
4027,23524,2024-09-06,7,free,ios,
4028,24640,2024-07-27,10,free,web,
4029,28739,2024-08-02,10,free,android,Shipping was slow this time.
4030,3777,2024-09-14,8,free,web,
4031,6978,2024-07-13,5,free,web,Checkout process is confusing on mobile.
4032,32685,2024-08-08,9,free,web,Not sure I'll renew my Plus membership.
4033,9328,2024-09-02,5,free,web,Delivery was on time.
4034,22592,2024-08-06,5,free,ios,Would recommend to friends.
4035,27393,2024-09-22,10,free,ios,
4036,23279,2024-09-13,8,free,ios,
4037,7925,2024-08-22,8,free,ios,
4038,3596,2024-08-05,9,free,ios,
4039,32957,2024-09-13,8,free,web,Checkout process is confusing on mobile.
4040,1542,2024-09-03,9,free,web,
4041,35017,2024-08-09,10,free,ios,
4042,15823,2024-08-10,8,free,ios,
4043,17972,2024-07-23,9,free,android,
4044,20506,2024-09-06,6,free,android,
4045,8606,2024-08-27,10,free,web,
4046,7822,2024-09-27,10,free,ios,
4047,19641,2024-07-27,10,free,web,
4048,10522,2024-09-26,9,free,ios,Product didn't match description.
4049,10296,2024-07-02,7,free,web,Return process was smooth.
4050,32737,2024-08-23,7,free,ios,Need more payment options.
4051,24201,2024-09-21,9,free,web,
4052,31223,2024-08-02,10,free,android,
4053,27438,2024-07-24,9,free,web,Great deals during sales.
4054,20104,2024-09-13,10,free,web,
4055,32174,2024-08-26,6,free,android,
4056,20910,2024-08-18,5,free,ios,Great deals during sales.
4057,21838,2024-08-25,8,free,ios,Found exactly what I needed.
4058,6788,2024-09-14,7,free,web,
4059,25270,2024-07-31,8,free,web,
4060,13056,2024-07-19,7,free,web,Not sure I'll renew my Plus membership.
4061,27195,2024-09-01,7,free,web,
4062,4777,2024-07-28,10,free,web,
4063,11236,2024-08-07,8,free,ios,
4064,5037,2024-07-20,7,free,android,
4065,5939,2024-07-01,10,free,android,
4066,23304,2024-08-31,9,free,android,
4067,34419,2024-07-19,10,free,web,
4068,29936,2024-09-16,7,free,web,Return process was smooth.
4069,16201,2024-07-11,3,free,web,Too many emails from NovaMart.
4070,11406,2024-09-12,4,free,web,
4071,26139,2024-09-10,5,free,android,
4072,4589,2024-09-22,5,free,ios,
4073,11207,2024-07-15,7,free,android,
4074,27440,2024-09-03,10,free,web,
4075,25978,2024-09-03,10,free,android,
4076,34938,2024-08-29,5,free,ios,Product quality could be better.
4077,26496,2024-08-04,9,free,ios,
4078,14002,2024-07-27,10,free,web,
4079,10116,2024-09-24,8,free,web,
4080,9445,2024-08-23,10,free,web,
4081,5148,2024-07-04,8,free,android,
4082,7742,2024-08-07,8,free,ios,
4083,12604,2024-09-09,9,free,ios,
4084,3944,2024-07-29,3,free,web,App keeps crashing.
4085,29990,2024-09-03,8,free,web,
4086,33138,2024-09-23,10,free,android,
4087,28955,2024-07-11,9,free,web,
4088,6485,2024-09-17,3,free,web,
4089,34017,2024-09-13,10,free,android,"Great service, fast delivery!"
4090,20329,2024-09-29,9,free,web,
4091,29812,2024-08-03,9,free,web,
4092,17779,2024-07-03,6,free,web,
4093,17483,2024-09-21,10,free,ios,Product didn't match description.
4094,14966,2024-07-19,8,free,web,
4095,1319,2024-07-25,9,free,ios,
4096,21708,2024-07-01,10,free,ios,
4097,25234,2024-08-16,10,free,ios,Found exactly what I needed.
4098,34083,2024-08-16,9,free,web,Return process was smooth.
4099,15872,2024-07-03,7,free,ios,Not sure I'll renew my Plus membership.
4100,3648,2024-08-18,9,free,web,
4101,8964,2024-08-20,10,free,android,
4102,1321,2024-07-03,10,free,web,
4103,17673,2024-07-02,4,free,android,
4104,8110,2024-09-24,10,free,ios,
4105,26862,2024-09-05,9,free,android,Found exactly what I needed.
4106,18113,2024-08-02,9,free,web,Delivery was on time.
4107,17382,2024-08-19,10,free,web,
4108,3152,2024-08-30,10,free,web,
4109,26839,2024-08-12,9,free,web,
4110,18789,2024-09-17,10,free,ios,
4111,24576,2024-09-18,7,free,ios,
4112,33415,2024-09-29,7,free,android,
4113,12947,2024-08-25,9,free,web,Need more payment options.
4114,8714,2024-07-12,8,free,web,
4115,30046,2024-07-20,5,free,web,
4116,32056,2024-07-17,7,free,android,Customer support was helpful.
4117,11704,2024-08-07,10,free,web,
4118,17709,2024-09-26,10,free,android,Customer support was helpful.
4119,29598,2024-09-08,6,free,android,
4120,12287,2024-08-13,9,free,web,Product didn't match description.
4121,26840,2024-07-06,10,free,ios,
4122,34428,2024-07-05,9,free,android,
4123,14194,2024-07-11,6,free,android,
4124,25542,2024-07-07,6,free,web,
4125,25794,2024-08-13,10,free,ios,
4126,29740,2024-07-19,9,free,ios,
4127,15026,2024-07-09,5,free,web,Love the product selection.
4128,32717,2024-08-25,2,free,ios,Not sure I'll renew my Plus membership.
4129,18020,2024-08-16,4,free,web,
4130,3926,2024-07-05,7,free,ios,Love the product selection.
4131,22999,2024-07-14,10,free,ios,
4132,3996,2024-09-24,9,free,ios,Need more payment options.
4133,1426,2024-09-17,7,free,android,
4134,13396,2024-08-15,8,free,android,
4135,25928,2024-09-05,8,free,web,
4136,23593,2024-07-09,8,free,android,Too many emails from NovaMart.
4137,34171,2024-09-17,8,free,ios,
4138,31477,2024-09-03,10,free,web,
4139,23247,2024-07-01,10,free,web,Found exactly what I needed.
4140,1452,2024-08-26,5,free,ios,
4141,34075,2024-09-04,10,free,android,Return process was smooth.
4142,13496,2024-07-11,5,free,web,Membership is worth it.
4143,2103,2024-07-30,10,free,ios,
4144,25006,2024-07-10,10,free,ios,
4145,2415,2024-07-06,7,free,android,
4146,31529,2024-08-26,9,free,ios,Product quality could be better.
4147,1122,2024-08-26,7,free,web,
4148,9636,2024-08-29,10,free,android,
4149,4632,2024-09-17,10,free,ios,
4150,6141,2024-07-17,9,free,web,Product didn't match description.
4151,2266,2024-08-02,10,free,ios,
4152,24517,2024-07-11,10,free,android,
4153,18030,2024-09-03,10,free,android,
4154,9139,2024-09-29,8,free,web,Not sure I'll renew my Plus membership.
4155,13484,2024-09-08,10,free,ios,
4156,6015,2024-07-07,4,free,ios,
4157,9117,2024-07-09,10,free,ios,Membership is worth it.
4158,5777,2024-09-05,6,free,ios,
4159,1150,2024-09-05,6,free,android,
4160,22482,2024-08-21,10,free,ios,
4161,17393,2024-08-23,10,free,web,
4162,24839,2024-08-20,1,free,web,
4163,30358,2024-09-15,9,free,ios,Great deals during sales.
4164,9153,2024-09-10,9,free,ios,Product didn't match description.
4165,18073,2024-07-18,8,free,web,
4166,7310,2024-07-29,10,free,ios,
4167,13179,2024-07-30,10,free,web,Need more payment options.
4168,23787,2024-09-07,6,free,android,
4169,3090,2024-09-11,6,free,ios,
4170,31798,2024-07-15,1,free,web,
4171,20026,2024-07-14,7,free,android,
4172,10907,2024-07-03,9,free,android,
4173,6813,2024-08-10,10,free,ios,
4174,26766,2024-08-27,9,free,web,
4175,9906,2024-09-12,3,free,android,Checkout process is confusing on mobile.
4176,27677,2024-07-01,9,free,ios,
4177,16841,2024-08-03,1,free,ios,
4178,22662,2024-09-23,10,free,web,Easy to use website.
4179,1451,2024-07-02,7,free,web,"Great service, fast delivery!"
4180,34429,2024-07-21,1,free,web,Shipping was slow this time.
4181,9402,2024-09-03,6,free,web,
4182,22486,2024-08-04,8,free,android,
4183,16096,2024-09-11,8,free,web,
4184,11877,2024-08-14,3,free,web,
4185,27261,2024-08-23,7,free,web,
4186,28232,2024-08-23,10,free,ios,
4187,22343,2024-07-01,7,free,ios,
4188,21565,2024-09-17,2,free,ios,
4189,5031,2024-09-18,9,free,web,
4190,21952,2024-09-09,7,free,ios,Too many emails from NovaMart.
4191,14839,2024-08-24,7,free,ios,
4192,16850,2024-08-11,9,free,ios,
4193,18375,2024-07-29,8,free,web,
4194,18552,2024-08-29,7,free,ios,
4195,29940,2024-09-17,9,free,ios,Prices are reasonable.
4196,17590,2024-09-04,2,free,ios,Had trouble with payment.
4197,9970,2024-07-10,10,free,web,
4198,7389,2024-08-20,10,free,android,
4199,1049,2024-07-16,10,free,android,
4200,19468,2024-07-29,10,free,ios,
4201,11817,2024-07-31,10,free,ios,Found exactly what I needed.
4202,22576,2024-08-30,8,free,web,Need more payment options.
4203,20282,2024-09-09,5,free,ios,
4204,9884,2024-07-03,5,free,ios,
4205,33644,2024-08-01,9,free,android,Had trouble with payment.
4206,22279,2024-07-10,10,free,web,
4207,30652,2024-09-02,7,free,web,
4208,19895,2024-09-24,7,free,web,
4209,33818,2024-09-05,8,free,web,Love the product selection.
4210,31415,2024-08-28,10,free,android,Had trouble with payment.
4211,12453,2024-08-01,9,free,ios,
4212,258,2024-09-20,9,free,ios,Need more payment options.
4213,7261,2024-07-03,8,free,ios,
4214,14945,2024-09-28,9,free,android,
4215,23336,2024-07-08,10,free,web,
4216,15992,2024-08-07,7,free,ios,Had trouble with payment.
4217,16760,2024-07-18,5,free,web,
4218,33119,2024-09-19,9,free,ios,Found exactly what I needed.
4219,32258,2024-07-03,10,free,ios,Love the product selection.
4220,15168,2024-07-07,8,free,web,
4221,34928,2024-09-23,7,free,web,
4222,31732,2024-07-20,10,free,web,Customer support was helpful.
4223,25046,2024-07-18,7,free,web,
4224,15051,2024-08-29,10,free,web,
4225,29439,2024-09-27,10,free,web,
4226,17460,2024-08-21,8,free,ios,
4227,34599,2024-09-25,9,free,web,
4228,23348,2024-09-07,9,free,web,
4229,14639,2024-09-20,3,free,android,
4230,3347,2024-07-04,8,free,ios,
4231,32083,2024-07-22,10,free,ios,
4232,22421,2024-08-02,8,free,web,"Great service, fast delivery!"
4233,2021,2024-09-22,10,free,android,
4234,23422,2024-09-18,5,free,web,
4235,17818,2024-09-04,10,free,web,
4236,3390,2024-08-05,9,free,web,Not sure I'll renew my Plus membership.
4237,3907,2024-08-29,9,free,web,
4238,7100,2024-09-12,10,free,web,
4239,23299,2024-07-02,10,free,web,Not sure I'll renew my Plus membership.
4240,25521,2024-08-22,5,free,ios,Checkout process is confusing on mobile.
4241,730,2024-08-25,7,free,web,
4242,8778,2024-08-22,5,free,ios,App keeps crashing.
4243,27630,2024-07-23,6,free,web,
4244,25523,2024-08-12,4,free,ios,
4245,17986,2024-07-19,8,free,android,
4246,5243,2024-07-17,9,free,ios,Need more payment options.
4247,19042,2024-07-25,9,free,ios,
4248,1695,2024-08-08,10,free,web,
4249,7302,2024-09-25,7,free,ios,
4250,9887,2024-07-10,10,free,web,App keeps crashing.
4251,13951,2024-07-20,10,free,ios,Prices are reasonable.
4252,33609,2024-09-02,9,free,ios,
4253,21722,2024-09-28,10,free,android,
4254,8861,2024-07-16,10,free,web,Easy to use website.
4255,22302,2024-08-18,10,free,android,
4256,18665,2024-08-29,9,free,android,Great deals during sales.
4257,20293,2024-09-29,9,free,web,
4258,9187,2024-08-08,7,free,web,Product didn't match description.
4259,14590,2024-09-03,9,free,ios,App keeps crashing.
4260,5168,2024-09-29,5,free,ios,
4261,32863,2024-07-11,6,free,ios,
4262,21011,2024-08-23,9,free,android,
4263,26099,2024-08-30,5,free,ios,
4264,30195,2024-09-10,6,free,ios,
4265,18696,2024-09-22,9,free,android,
4266,8027,2024-09-28,7,free,ios,
4267,23627,2024-07-29,9,free,web,
4268,24465,2024-08-19,7,free,android,
4269,8296,2024-08-26,6,free,android,
4270,3676,2024-07-28,9,free,web,
4271,3583,2024-08-08,9,free,web,Customer support was helpful.
4272,7806,2024-07-29,8,free,android,Love the product selection.
4273,34478,2024-07-10,6,free,android,
4274,6756,2024-08-31,9,free,web,
4275,35107,2024-09-25,10,free,web,"Great service, fast delivery!"
4276,10725,2024-08-20,10,free,web,Checkout process is confusing on mobile.
4277,21653,2024-08-19,10,free,web,
4278,13852,2024-09-22,9,free,ios,
4279,21576,2024-09-06,8,free,android,
4280,841,2024-07-17,10,free,web,Easy to use website.
4281,31479,2024-07-13,8,free,ios,
4282,14060,2024-07-04,10,free,ios,
4283,26720,2024-09-11,10,free,web,
4284,18077,2024-09-21,10,free,ios,
4285,32494,2024-09-28,7,free,web,
4286,11756,2024-09-23,6,free,ios,
4287,25297,2024-08-28,7,free,android,
4288,24957,2024-09-21,7,free,web,Product didn't match description.
4289,21301,2024-08-04,10,free,web,
4290,15178,2024-07-06,5,free,android,
4291,18459,2024-07-24,10,free,ios,
4292,873,2024-07-07,5,free,web,
4293,29314,2024-09-17,10,free,ios,
4294,10268,2024-08-16,6,free,web,
4295,9165,2024-08-18,5,free,ios,
4296,23960,2024-07-10,10,free,ios,
4297,17026,2024-07-11,10,free,web,Product quality could be better.
4298,30562,2024-09-27,9,free,ios,
4299,9926,2024-07-27,4,free,web,Return process was smooth.
4300,2524,2024-09-30,8,free,ios,
4301,20867,2024-07-30,7,free,web,Had trouble with payment.
4302,35332,2024-09-24,9,free,ios,"Great service, fast delivery!"
4303,23182,2024-07-30,9,free,android,
4304,30760,2024-07-21,10,free,ios,Checkout process is confusing on mobile.
4305,245,2024-07-06,9,free,web,
4306,2934,2024-07-19,7,free,web,Love the product selection.
4307,32156,2024-09-06,0,free,ios,Product didn't match description.
4308,32392,2024-09-17,9,free,web,
4309,28860,2024-08-16,7,free,android,Product didn't match description.
4310,6374,2024-09-02,9,free,web,
4311,12634,2024-07-02,10,free,web,
4312,7221,2024-07-03,10,free,ios,Prices are reasonable.
4313,30343,2024-08-04,9,free,web,
4314,28854,2024-09-09,4,free,web,Prices are reasonable.
4315,8948,2024-07-21,10,free,web,Great deals during sales.
4316,7973,2024-07-27,6,free,ios,App keeps crashing.
4317,16119,2024-08-07,1,free,web,
4318,34244,2024-07-24,10,free,ios,"Great service, fast delivery!"
4319,10370,2024-09-12,5,free,ios,Great deals during sales.
4320,32484,2024-08-27,10,free,ios,
4321,12071,2024-09-21,7,free,web,
4322,3274,2024-08-03,10,free,ios,
4323,10347,2024-08-26,5,free,ios,Return process was smooth.
4324,35290,2024-09-16,6,free,web,
4325,1733,2024-08-14,7,free,ios,
4326,24335,2024-08-21,9,free,web,
4327,3787,2024-09-04,10,free,ios,
4328,10300,2024-07-01,5,free,ios,App keeps crashing.
4329,12601,2024-08-08,10,free,web,Product quality could be better.
4330,2551,2024-07-31,9,free,web,
4331,35124,2024-09-30,9,free,ios,Love the product selection.
4332,29733,2024-09-11,10,free,web,
4333,4388,2024-07-14,7,free,web,Shipping was slow this time.
4334,5907,2024-09-27,6,free,web,
4335,18404,2024-08-06,9,free,web,
4336,13672,2024-07-17,10,free,android,
4337,13263,2024-08-16,10,free,ios,
4338,30642,2024-09-29,9,free,web,Membership is worth it.
4339,2180,2024-08-25,5,free,web,Customer support was helpful.
4340,29697,2024-07-11,10,free,ios,Checkout process is confusing on mobile.
4341,18166,2024-08-28,6,free,web,
4342,1994,2024-09-20,10,free,ios,
4343,23642,2024-08-08,8,free,ios,
4344,26078,2024-07-12,5,free,web,
4345,22283,2024-09-19,9,free,web,
4346,17482,2024-08-31,7,free,web,
4347,1396,2024-07-24,9,free,android,
4348,35472,2024-09-06,9,free,web,
4349,27469,2024-07-19,10,free,web,Would recommend to friends.
4350,25206,2024-07-27,9,free,android,
4351,13109,2024-08-22,6,free,ios,Need more payment options.
4352,14693,2024-09-09,5,free,web,
4353,11537,2024-08-11,4,free,android,
4354,31024,2024-08-17,9,free,android,Found exactly what I needed.
4355,5763,2024-08-09,7,free,web,Product didn't match description.
4356,5565,2024-08-09,9,free,ios,
4357,16222,2024-09-21,10,free,android,
4358,10085,2024-07-23,10,free,web,
4359,11203,2024-08-30,10,free,ios,
4360,13024,2024-07-05,9,free,web,
4361,21237,2024-07-09,9,free,android,Had trouble with payment.
4362,27918,2024-09-17,6,free,web,
4363,18616,2024-09-20,9,free,web,
4364,26961,2024-09-23,10,free,web,
4365,28494,2024-07-19,10,free,web,Prices are reasonable.
4366,29747,2024-09-22,5,free,web,
4367,2985,2024-08-22,10,free,web,Had trouble with payment.
4368,31237,2024-07-20,8,free,web,
4369,33004,2024-09-29,10,free,web,
4370,22741,2024-08-09,10,free,web,
4371,17700,2024-07-01,6,free,ios,
4372,11834,2024-08-10,9,free,web,
4373,28313,2024-08-09,5,free,web,Need more payment options.
4374,614,2024-08-14,9,free,ios,
4375,33484,2024-08-23,6,free,ios,Product quality could be better.
4376,21381,2024-07-12,8,free,android,
4377,19706,2024-09-02,9,free,web,App keeps crashing.
4378,255,2024-07-26,8,free,web,
4379,10750,2024-09-15,10,free,android,
4380,34995,2024-09-26,10,free,web,
4381,17954,2024-09-10,10,free,android,
4382,2679,2024-09-05,6,free,android,
4383,25850,2024-09-14,5,free,ios,
4384,6180,2024-07-06,8,free,android,
4385,33406,2024-09-20,10,free,android,
4386,23457,2024-09-16,10,free,android,Prices are reasonable.
4387,28060,2024-07-17,7,free,ios,
4388,34191,2024-08-16,10,free,ios,
4389,19107,2024-09-17,9,free,web,
4390,8725,2024-09-19,9,free,web,Found exactly what I needed.
4391,34197,2024-09-04,9,free,ios,Prices are reasonable.
4392,8824,2024-09-04,6,free,web,Prices are reasonable.
4393,11948,2024-07-30,9,free,ios,
4394,23076,2024-08-16,8,free,android,
4395,1387,2024-08-20,8,free,ios,
4396,4930,2024-07-02,9,free,android,
4397,19974,2024-07-25,10,free,web,
4398,31571,2024-07-03,9,free,web,Prices are reasonable.
4399,23334,2024-08-24,10,free,ios,
4400,19207,2024-09-26,9,free,android,
4401,1189,2024-07-04,8,free,web,Customer support was helpful.
4402,9428,2024-07-06,10,free,ios,
4403,7411,2024-07-28,9,free,web,
4404,33520,2024-08-06,8,free,web,
4405,14958,2024-09-10,9,free,ios,
4406,27852,2024-07-31,10,free,web,
4407,12612,2024-07-09,5,free,android,
4408,3241,2024-08-19,6,free,ios,
4409,148,2024-08-28,7,free,web,
4410,29189,2024-07-08,10,free,ios,Too many emails from NovaMart.
4411,13388,2024-07-26,8,free,android,
4412,6715,2024-08-25,10,free,android,
4413,26025,2024-08-29,9,free,web,Love the product selection.
4414,5039,2024-08-01,8,free,ios,
4415,6508,2024-07-29,7,free,web,Not sure I'll renew my Plus membership.
4416,12725,2024-07-24,9,free,android,
4417,13884,2024-09-20,9,free,web,
4418,32227,2024-08-20,6,free,ios,
4419,33320,2024-07-16,10,free,web,App keeps crashing.
4420,24282,2024-07-18,10,free,android,Had trouble with payment.
4421,26709,2024-08-26,9,free,ios,
4422,28522,2024-08-04,10,free,web,
4423,33583,2024-08-22,7,free,ios,
4424,35167,2024-08-29,6,free,web,
4425,17114,2024-08-08,6,free,ios,
4426,33649,2024-07-19,10,free,ios,Return process was smooth.
4427,34052,2024-07-20,5,free,ios,
4428,4590,2024-07-12,6,free,android,Prices are reasonable.
4429,25167,2024-08-06,9,free,web,Customer support was helpful.
4430,31161,2024-09-18,7,free,web,Product quality could be better.
4431,27976,2024-07-24,10,free,android,
4432,34918,2024-08-07,8,free,web,
4433,20539,2024-08-21,7,free,web,
4434,14204,2024-08-24,10,free,ios,
4435,4926,2024-09-24,9,free,android,
4436,8771,2024-07-06,10,free,web,
4437,26598,2024-09-28,8,free,web,Not sure I'll renew my Plus membership.
4438,35382,2024-07-31,9,free,web,Would recommend to friends.
4439,31463,2024-09-24,9,free,android,
4440,24815,2024-09-24,6,free,ios,
4441,29756,2024-09-20,7,free,android,
4442,17166,2024-07-08,7,free,web,Too many emails from NovaMart.
4443,2331,2024-07-27,9,free,ios,
4444,17593,2024-08-07,9,free,web,
4445,12371,2024-08-19,3,free,android,Not sure I'll renew my Plus membership.
4446,26359,2024-09-18,9,free,web,
4447,10801,2024-09-08,9,free,android,
4448,27122,2024-08-27,1,free,web,Delivery was on time.
4449,34558,2024-07-09,9,free,web,
4450,17862,2024-09-14,4,free,android,
4451,25989,2024-07-13,10,free,web,
4452,19440,2024-07-22,9,free,android,
4453,13708,2024-09-10,8,free,web,
4454,8783,2024-08-21,10,free,web,
4455,8867,2024-07-07,10,free,ios,Membership is worth it.
4456,11738,2024-08-15,9,free,web,
4457,6794,2024-09-13,8,free,ios,
4458,4004,2024-08-31,8,free,web,
4459,23403,2024-08-27,10,free,web,Love the product selection.
4460,29574,2024-09-01,10,free,ios,
4461,27649,2024-09-07,7,free,android,
4462,32644,2024-09-03,9,free,ios,
4463,9191,2024-07-23,10,free,ios,
4464,19380,2024-07-03,8,free,ios,
4465,21188,2024-09-14,9,free,ios,
4466,34110,2024-08-19,5,free,ios,Product quality could be better.
4467,20556,2024-09-13,8,free,web,Checkout process is confusing on mobile.
4468,9510,2024-08-16,9,free,ios,
4469,33031,2024-09-07,5,free,ios,
4470,25875,2024-07-07,6,free,android,Need more payment options.
4471,6263,2024-08-01,10,free,android,
4472,4673,2024-09-02,7,free,web,
4473,13800,2024-07-15,9,free,web,
4474,21420,2024-09-21,7,free,ios,
4475,35311,2024-07-04,5,free,web,
4476,5178,2024-08-17,1,free,web,
4477,19947,2024-09-20,10,free,web,Shipping was slow this time.
4478,5258,2024-09-16,10,free,web,
4479,5226,2024-07-14,10,free,web,
4480,35183,2024-07-13,10,free,ios,
4481,22737,2024-07-03,6,free,ios,
4482,23256,2024-07-16,10,free,ios,
4483,12897,2024-07-15,7,free,web,
4484,28178,2024-08-03,9,free,android,
4485,5021,2024-09-23,9,free,ios,
4486,12118,2024-08-11,7,free,web,Need more payment options.
4487,11606,2024-08-30,8,free,ios,
4488,16779,2024-09-21,8,free,web,
4489,27478,2024-08-15,2,free,android,
4490,19742,2024-08-10,3,free,android,Love the product selection.
4491,18456,2024-07-18,10,free,web,
4492,18693,2024-08-23,9,free,web,Customer support was helpful.
4493,24868,2024-08-28,10,free,ios,
4494,24753,2024-09-25,7,free,ios,
4495,29771,2024-07-13,10,free,android,
4496,16107,2024-07-27,9,free,web,
4497,16902,2024-07-11,9,free,web,Prices are reasonable.
4498,32704,2024-08-08,2,free,web,
4499,21703,2024-09-15,6,free,ios,Checkout process is confusing on mobile.
4500,19050,2024-07-02,7,free,web,
4501,12940,2024-07-24,9,free,android,Easy to use website.
4502,1083,2024-09-19,10,free,web,
4503,1995,2024-07-08,4,free,web,
4504,8817,2024-09-12,10,free,ios,Customer support was helpful.
4505,19691,2024-09-19,6,free,ios,
4506,28155,2024-08-01,7,free,android,
4507,19609,2024-09-15,7,free,android,Need more payment options.
4508,4617,2024-09-23,10,free,web,
4509,30164,2024-08-29,10,free,web,Membership is worth it.
4510,19563,2024-08-03,8,free,ios,Too many emails from NovaMart.
4511,13095,2024-08-10,6,free,web,Shipping was slow this time.
4512,4898,2024-09-22,8,free,web,
4513,14799,2024-09-03,7,free,android,Not sure I'll renew my Plus membership.
4514,17637,2024-07-19,10,free,ios,
4515,34275,2024-09-20,7,free,web,Need more payment options.
4516,6699,2024-07-25,8,free,android,
4517,32464,2024-08-30,10,free,web,
4518,6037,2024-08-06,8,free,android,
4519,16737,2024-09-23,8,free,android,
4520,28668,2024-07-01,9,free,web,
4521,18040,2024-09-21,10,free,web,
4522,5726,2024-08-16,0,free,android,
4523,27179,2024-09-07,9,free,ios,Love the product selection.
4524,8419,2024-07-15,10,free,ios,
4525,28867,2024-08-01,10,free,android,
4526,8234,2024-08-13,10,free,android,
4527,10631,2024-09-18,9,free,android,
4528,8688,2024-07-03,8,free,web,
4529,33688,2024-09-01,5,free,web,
4530,26733,2024-08-04,9,free,web,Love the product selection.
4531,26427,2024-09-15,9,free,ios,
4532,11833,2024-07-30,7,free,web,
