membership_id,user_id,plan_type,started_at,ended_at,status,cancel_reason,is_current
2875,24376,plus_trial,2024-07-18 05:21:22,2024-08-01 05:21:22,expired,,False
2876,24448,plus_trial,2024-08-09 12:52:48,2024-08-23 12:52:48,converted,,False
2877,24448,plus_monthly,2024-12-21 12:52:48,,active,,True
2878,24456,plus_trial,2024-07-24 13:06:49,2024-08-07 13:06:49,expired,,False
2879,24457,plus_trial,2024-07-24 20:06:57,2024-08-07 20:06:57,converted,,False
2880,24457,plus_annual,2024-12-05 20:06:57,,active,,True
2881,24471,plus_trial,2024-08-09 00:15:37,2024-08-23 00:15:37,converted,,False
2882,24471,plus_annual,2024-12-21 00:15:37,,active,,True
2883,24478,plus_trial,2024-08-11 22:33:42,2024-08-25 22:33:42,converted,,False
2884,24478,plus_annual,2024-12-23 22:33:42,,active,,True
2885,24493,plus_trial,2024-07-31 23:11:02,2024-08-14 23:11:02,converted,,False
2886,24493,plus_annual,2024-12-12 23:11:02,,active,,True
2887,24495,plus_trial,2024-08-10 15:34:44,2024-08-24 15:34:44,converted,,False
2888,24495,plus_annual,2024-12-22 15:34:44,,active,,True
2889,24523,plus_trial,2024-07-31 00:01:42,2024-08-14 00:01:42,expired,,False
2890,24573,plus_trial,2024-07-23 03:25:02,2024-08-06 03:25:02,converted,,False
2891,24573,plus_monthly,2024-12-04 03:25:02,,active,,True
2892,24575,plus_trial,2024-07-21 00:44:05,2024-08-04 00:44:05,converted,,False
2893,24575,plus_monthly,2024-12-02 00:44:05,,active,,True
2894,24577,plus_trial,2024-08-14 07:42:27,2024-08-28 07:42:27,converted,,False
2895,24577,plus_monthly,2024-12-26 07:42:27,,active,,True
2896,24578,plus_trial,2024-08-06 05:10:39,2024-08-20 05:10:39,expired,,False
2897,24592,plus_trial,2024-08-02 14:18:07,2024-08-16 14:18:07,expired,,False
2898,24613,plus_trial,2024-07-26 17:23:40,2024-08-09 17:23:40,expired,,False
2899,24615,plus_trial,2024-08-14 23:50:47,2024-08-28 23:50:47,converted,,False
2900,24615,plus_monthly,2024-12-26 23:50:47,,active,,True
2901,24616,plus_trial,2024-08-04 22:21:23,2024-08-18 22:21:23,converted,,False
2902,24616,plus_monthly,2024-12-16 22:21:23,,active,,True
2903,24624,plus_trial,2024-08-08 17:02:21,2024-08-22 17:02:21,expired,,False
2904,24637,plus_trial,2024-08-01 16:57:37,2024-08-15 16:57:37,expired,,False
2905,24638,plus_trial,2024-08-04 12:37:40,2024-08-18 12:37:40,converted,,False
2906,24638,plus_monthly,2024-12-16 12:37:40,,active,,True
2907,24643,plus_trial,2024-08-02 00:18:05,2024-08-16 00:18:05,expired,,False
2908,24646,plus_trial,2024-07-26 23:22:01,2024-08-09 23:22:01,expired,,False
2909,24657,plus_trial,2024-07-21 00:45:18,2024-08-04 00:45:18,expired,,False
2910,24658,plus_trial,2024-08-11 16:16:34,2024-08-25 16:16:34,converted,,False
2911,24658,plus_monthly,2024-12-23 16:16:34,,active,,True
2912,24660,plus_trial,2024-08-10 22:00:57,2024-08-24 22:00:57,expired,,False
2913,24677,plus_trial,2024-08-10 02:21:24,2024-08-24 02:21:24,expired,,False
2914,24683,plus_trial,2024-07-21 18:01:27,2024-08-04 18:01:27,expired,,False
2915,24686,plus_trial,2024-07-27 13:48:35,2024-08-10 13:48:35,expired,,False
2916,24706,plus_trial,2024-07-21 07:23:28,2024-08-04 07:23:28,expired,,False
2917,24717,plus_trial,2024-07-28 06:56:03,2024-08-11 06:56:03,converted,,False
2918,24717,plus_monthly,2024-12-09 06:56:03,,active,,True
2919,24737,plus_trial,2024-08-05 04:06:05,2024-08-19 04:06:05,expired,,False
2920,24745,plus_trial,2024-07-29 18:06:58,2024-08-12 18:06:58,expired,,False
2921,24756,plus_trial,2024-08-16 02:05:55,2024-08-30 02:05:55,expired,,False
2922,24771,plus_trial,2024-07-24 23:35:20,2024-08-07 23:35:20,converted,,False
2923,24771,plus_annual,2024-12-05 23:35:20,,active,,True
2924,24779,plus_trial,2024-08-18 02:38:15,2024-09-01 02:38:15,converted,,False
2925,24779,plus_annual,2024-12-30 02:38:15,,active,,True
2926,24780,plus_trial,2024-07-21 16:14:24,2024-08-04 16:14:24,expired,,False
2927,24788,plus_trial,2024-08-04 11:02:50,2024-08-18 11:02:50,converted,,False
2928,24788,plus_monthly,2024-12-16 11:02:50,,active,,True
2929,24790,plus_trial,2024-08-15 12:02:29,2024-08-29 12:02:29,expired,,False
2930,24815,plus_trial,2024-07-27 10:18:24,2024-08-10 10:18:24,expired,,False
2931,24868,plus_trial,2024-08-11 21:15:35,2024-08-25 21:15:35,expired,,False
2932,24881,plus_trial,2024-08-15 18:20:40,2024-08-29 18:20:40,expired,,False
2933,24890,plus_trial,2024-08-03 01:07:24,2024-08-17 01:07:24,expired,,False
2934,24894,plus_trial,2024-07-22 02:59:16,2024-08-05 02:59:16,expired,,False
2935,24907,plus_trial,2024-08-13 22:37:43,2024-08-27 22:37:43,expired,,False
2936,24912,plus_trial,2024-07-22 00:01:22,2024-08-05 00:01:22,converted,,False
2937,24912,plus_monthly,2024-12-03 00:01:22,,active,,True
2938,24931,plus_trial,2024-08-04 15:43:51,2024-08-18 15:43:51,converted,,False
2939,24931,plus_monthly,2024-12-16 15:43:51,,active,,True
2940,24932,plus_trial,2024-07-29 15:56:20,2024-08-12 15:56:20,expired,,False
2941,24941,plus_trial,2024-08-10 13:38:55,2024-08-24 13:38:55,converted,,False
2942,24941,plus_monthly,2024-12-22 13:38:55,,active,,True
2943,24972,plus_trial,2024-08-02 00:42:08,2024-08-16 00:42:08,converted,,False
2944,24972,plus_annual,2024-08-16 00:42:08,2024-09-04 00:42:08,cancelled,other,False
2945,24976,plus_trial,2024-08-08 04:42:26,2024-08-22 04:42:26,expired,,False
2946,24981,plus_trial,2024-08-04 00:58:02,2024-08-18 00:58:02,expired,,False
2947,24984,plus_trial,2024-07-31 10:57:24,2024-08-14 10:57:24,expired,,False
2948,24989,plus_trial,2024-08-13 15:54:37,2024-08-27 15:54:37,converted,,False
2949,24989,plus_monthly,2024-09-26 15:54:37,2024-09-28 15:54:37,cancelled,price,False
2950,25000,plus_trial,2024-08-18 08:19:58,2024-09-01 08:19:58,expired,,False
2951,25002,plus_trial,2024-08-01 16:39:26,2024-08-15 16:39:26,expired,,False
2952,25013,plus_trial,2024-08-14 19:22:15,2024-08-28 19:22:15,expired,,False
2953,25034,plus_trial,2024-08-12 06:23:42,2024-08-26 06:23:42,converted,,False
2954,25034,plus_monthly,2024-12-24 06:23:42,,active,,True
2955,25055,plus_trial,2024-08-06 10:28:57,2024-08-20 10:28:57,expired,,False
2956,25056,plus_trial,2024-08-02 21:47:34,2024-08-16 21:47:34,converted,,False
2957,25056,plus_monthly,2024-12-14 21:47:34,,active,,True
2958,25095,plus_trial,2024-08-19 13:51:01,2024-09-02 13:51:01,converted,,False
2959,25095,plus_monthly,2024-12-01 13:51:01,,active,,True
2960,25108,plus_trial,2024-08-05 05:34:20,2024-08-19 05:34:20,converted,,False
2961,25108,plus_monthly,2024-12-17 05:34:20,,active,,True
2962,25130,plus_trial,2024-08-16 07:54:22,2024-08-30 07:54:22,expired,,False
2963,25145,plus_trial,2024-08-04 17:30:00,2024-08-18 17:30:00,converted,,False
2964,25145,plus_annual,2024-12-16 17:30:00,,active,,True
2965,25157,plus_trial,2024-08-13 03:13:47,2024-08-27 03:13:47,converted,,False
2966,25157,plus_monthly,2024-12-25 03:13:47,,active,,True
2967,25173,plus_trial,2024-08-07 01:19:26,2024-08-21 01:19:26,expired,,False
2968,25198,plus_trial,2024-08-21 08:28:32,2024-09-04 08:28:32,expired,,False
2969,25202,plus_trial,2024-08-03 16:18:43,2024-08-17 16:18:43,converted,,False
2970,25202,plus_monthly,2024-12-15 16:18:43,,active,,True
2971,25208,plus_trial,2024-08-15 13:29:20,2024-08-29 13:29:20,converted,,False
2972,25208,plus_monthly,2024-12-27 13:29:20,,active,,True
2973,25230,plus_trial,2024-08-14 23:39:46,2024-08-28 23:39:46,converted,,False
2974,25230,plus_annual,2024-12-26 23:39:46,,active,,True
2975,25243,plus_trial,2024-08-10 20:54:27,2024-08-24 20:54:27,converted,,False
2976,25243,plus_monthly,2024-11-22 20:54:27,2024-11-23 20:54:27,cancelled,price,False
2977,25261,plus_trial,2024-08-01 22:48:59,2024-08-15 22:48:59,expired,,False
2978,25272,plus_trial,2024-08-05 21:40:49,2024-08-19 21:40:49,expired,,False
2979,25305,plus_trial,2024-08-04 21:22:30,2024-08-18 21:22:30,converted,,False
2980,25305,plus_annual,2024-12-16 21:22:30,,active,,True
2981,25315,plus_trial,2024-08-14 06:13:34,2024-08-28 06:13:34,expired,,False
2982,25319,plus_trial,2024-08-12 19:32:17,2024-08-26 19:32:17,expired,,False
2983,25326,plus_trial,2024-08-15 08:47:54,2024-08-29 08:47:54,expired,,False
2984,25376,plus_trial,2024-08-03 22:08:34,2024-08-17 22:08:34,converted,,False
2985,25376,plus_annual,2024-10-16 22:08:34,2024-10-26 22:08:34,cancelled,price,False
2986,25424,plus_trial,2024-08-03 23:45:23,2024-08-17 23:45:23,converted,,False
2987,25424,plus_monthly,2024-12-15 23:45:23,,active,,True
2988,25425,plus_trial,2024-08-04 01:47:58,2024-08-18 01:47:58,expired,,False
2989,25434,plus_trial,2024-08-11 11:37:05,2024-08-25 11:37:05,expired,,False
2990,25438,plus_trial,2024-08-21 05:26:58,2024-09-04 05:26:58,expired,,False
2991,25448,plus_trial,2024-08-01 15:16:00,2024-08-15 15:16:00,converted,,False
2992,25448,plus_monthly,2024-12-13 15:16:00,2024-12-23 15:16:00,cancelled,price,False
2993,25461,plus_trial,2024-08-07 21:11:58,2024-08-21 21:11:58,converted,,False
2994,25461,plus_monthly,2024-12-19 21:11:58,,active,,True
2995,25492,plus_trial,2024-08-21 19:39:02,2024-09-04 19:39:02,expired,,False
2996,25493,plus_trial,2024-08-07 20:20:48,2024-08-21 20:20:48,expired,,False
2997,25511,plus_trial,2024-08-10 13:46:03,2024-08-24 13:46:03,expired,,False
2998,25555,plus_trial,2024-08-14 00:13:13,2024-08-28 00:13:13,expired,,False
2999,25558,plus_trial,2024-07-29 00:00:19,2024-08-12 00:00:19,expired,,False
3000,25563,plus_trial,2024-08-04 20:13:48,2024-08-18 20:13:48,converted,,False
3001,25563,plus_monthly,2024-12-16 20:13:48,,active,,True
3002,25570,plus_trial,2024-08-21 04:43:35,2024-09-04 04:43:35,expired,,False
3003,25574,plus_trial,2024-08-18 04:57:09,2024-09-01 04:57:09,converted,,False
3004,25574,plus_monthly,2024-12-30 04:57:09,,active,,True
3005,25576,plus_trial,2024-08-02 17:24:03,2024-08-16 17:24:03,expired,,False
3006,25579,plus_trial,2024-07-28 15:51:26,2024-08-11 15:51:26,converted,,False
3007,25579,plus_monthly,2024-11-09 15:51:26,2024-11-27 15:51:26,cancelled,not_using,False
3008,25582,plus_trial,2024-08-03 10:41:42,2024-08-17 10:41:42,expired,,False
3009,25584,plus_trial,2024-08-02 22:17:39,2024-08-16 22:17:39,converted,,False
3010,25584,plus_annual,2024-12-14 22:17:39,,active,,True
3011,25585,plus_trial,2024-07-31 18:41:55,2024-08-14 18:41:55,expired,,False
3012,25586,plus_trial,2024-08-23 02:54:17,2024-09-06 02:54:17,converted,,False
3013,25586,plus_annual,2024-12-05 02:54:17,,active,,True
3014,25593,plus_trial,2024-07-31 03:51:10,2024-08-14 03:51:10,expired,,False
3015,25613,plus_trial,2024-08-07 04:21:44,2024-08-21 04:21:44,converted,,False
3016,25613,plus_annual,2024-12-19 04:21:44,,active,,True
3017,25617,plus_trial,2024-08-09 22:30:16,2024-08-23 22:30:16,expired,,False
3018,25647,plus_trial,2024-08-16 09:05:46,2024-08-30 09:05:46,converted,,False
3019,25647,plus_monthly,2024-12-28 09:05:46,,active,,True
3020,25653,plus_trial,2024-08-11 23:16:27,2024-08-25 23:16:27,expired,,False
3021,25654,plus_trial,2024-08-08 05:01:21,2024-08-22 05:01:21,expired,,False
3022,25661,plus_trial,2024-08-22 22:44:17,2024-09-05 22:44:17,expired,,False
3023,25670,plus_trial,2024-08-18 14:31:03,2024-09-01 14:31:03,converted,,False
3024,25670,plus_monthly,2024-12-30 14:31:03,,active,,True
3025,25728,plus_trial,2024-08-04 08:34:38,2024-08-18 08:34:38,converted,,False
3026,25728,plus_monthly,2024-12-16 08:34:38,,active,,True
3027,25736,plus_trial,2024-08-13 09:24:16,2024-08-27 09:24:16,converted,,False
3028,25736,plus_annual,2024-09-26 09:24:16,2024-10-13 09:24:16,cancelled,competitor,False
3029,25755,plus_trial,2024-08-15 19:27:43,2024-08-29 19:27:43,converted,,False
3030,25755,plus_monthly,2024-09-28 19:27:43,2024-10-15 19:27:43,cancelled,price,False
3031,25781,plus_trial,2024-08-04 22:45:42,2024-08-18 22:45:42,expired,,False
3032,25798,plus_trial,2024-08-08 15:30:45,2024-08-22 15:30:45,converted,,False
3033,25798,plus_monthly,2024-12-20 15:30:45,,active,,True
3034,25813,plus_trial,2024-08-21 04:04:50,2024-09-04 04:04:50,converted,,False
3035,25813,plus_monthly,2024-10-04 04:04:50,2024-10-21 04:04:50,cancelled,not_using,False
3036,25816,plus_trial,2024-08-15 01:14:37,2024-08-29 01:14:37,expired,,False
3037,25854,plus_trial,2024-07-30 09:17:47,2024-08-13 09:17:47,converted,,False
3038,25854,plus_monthly,2024-10-12 09:17:47,2024-10-19 09:17:47,cancelled,not_using,False
3039,25877,plus_trial,2024-08-09 08:24:19,2024-08-23 08:24:19,expired,,False
3040,25883,plus_trial,2024-08-17 06:13:26,2024-08-31 06:13:26,converted,,False
3041,25883,plus_monthly,2024-12-29 06:13:26,,active,,True
3042,25895,plus_trial,2024-08-25 02:08:34,2024-09-08 02:08:34,converted,,False
3043,25895,plus_monthly,2024-12-07 02:08:34,,active,,True
3044,25899,plus_trial,2024-08-07 22:35:41,2024-08-21 22:35:41,expired,,False
3045,25912,plus_trial,2024-08-05 06:16:10,2024-08-19 06:16:10,expired,,False
3046,25919,plus_trial,2024-08-16 21:35:52,2024-08-30 21:35:52,converted,,False
3047,25919,plus_monthly,2024-08-30 21:35:52,2024-09-13 21:35:52,cancelled,price,False
3048,25934,plus_trial,2024-08-19 17:18:58,2024-09-02 17:18:58,expired,,False
3049,25944,plus_trial,2024-08-13 10:46:32,2024-08-27 10:46:32,converted,,False
3050,25944,plus_monthly,2024-11-25 10:46:32,2024-12-10 10:46:32,cancelled,price,False
3051,25978,plus_trial,2024-08-17 19:25:59,2024-08-31 19:25:59,expired,,False
3052,25986,plus_trial,2024-08-03 03:19:21,2024-08-17 03:19:21,converted,,False
3053,25986,plus_annual,2024-12-15 03:19:21,,active,,True
3054,25998,plus_trial,2024-07-29 10:08:55,2024-08-12 10:08:55,expired,,False
3055,26017,plus_trial,2024-08-20 17:28:06,2024-09-03 17:28:06,expired,,False
3056,26040,plus_trial,2024-08-20 11:10:33,2024-09-03 11:10:33,converted,,False
3057,26040,plus_annual,2024-12-02 11:10:33,2024-12-09 11:10:33,cancelled,price,False
3058,26043,plus_trial,2024-08-15 11:00:51,2024-08-29 11:00:51,expired,,False
3059,26066,plus_trial,2024-08-05 08:25:26,2024-08-19 08:25:26,converted,,False
3060,26066,plus_monthly,2024-12-17 08:25:26,,active,,True
3061,26069,plus_trial,2024-08-18 02:44:33,2024-09-01 02:44:33,expired,,False
3062,26081,plus_trial,2024-08-16 14:55:36,2024-08-30 14:55:36,expired,,False
3063,26107,plus_trial,2024-08-01 00:22:19,2024-08-15 00:22:19,converted,,False
3064,26107,plus_annual,2024-12-13 00:22:19,,active,,True
3065,26110,plus_trial,2024-08-21 18:29:45,2024-09-04 18:29:45,converted,,False
3066,26110,plus_annual,2024-12-03 18:29:45,,active,,True
3067,26163,plus_trial,2024-08-22 23:59:41,2024-09-05 23:59:41,expired,,False
3068,26164,plus_trial,2024-08-01 15:59:39,2024-08-15 15:59:39,expired,,False
3069,26167,plus_trial,2024-08-10 14:53:13,2024-08-24 14:53:13,expired,,False
3070,26171,plus_trial,2024-08-16 12:04:26,2024-08-30 12:04:26,converted,,False
3071,26171,plus_annual,2024-12-28 12:04:26,,active,,True
3072,26189,plus_trial,2024-08-18 06:37:27,2024-09-01 06:37:27,expired,,False
3073,26220,plus_trial,2024-08-09 21:44:59,2024-08-23 21:44:59,converted,,False
3074,26220,plus_monthly,2024-12-21 21:44:59,,active,,True
3075,26222,plus_trial,2024-08-05 04:20:00,2024-08-19 04:20:00,converted,,False
3076,26222,plus_annual,2024-12-17 04:20:00,,active,,True
3077,26228,plus_trial,2024-08-24 05:49:53,2024-09-07 05:49:53,expired,,False
3078,26229,plus_trial,2024-08-18 04:23:24,2024-09-01 04:23:24,expired,,False
3079,26233,plus_trial,2024-07-30 22:52:57,2024-08-13 22:52:57,converted,,False
3080,26233,plus_annual,2024-12-11 22:52:57,,active,,True
3081,26256,plus_trial,2024-08-21 14:22:47,2024-09-04 14:22:47,expired,,False
3082,26270,plus_trial,2024-08-06 01:24:23,2024-08-20 01:24:23,expired,,False
3083,26271,plus_trial,2024-08-24 21:59:32,2024-09-07 21:59:32,converted,,False
3084,26271,plus_monthly,2024-12-06 21:59:32,,active,,True
3085,26278,plus_trial,2024-08-01 05:43:50,2024-08-15 05:43:50,converted,,False
3086,26278,plus_monthly,2024-12-13 05:43:50,,active,,True
3087,26291,plus_trial,2024-08-07 02:31:54,2024-08-21 02:31:54,expired,,False
3088,26299,plus_trial,2024-08-08 11:59:12,2024-08-22 11:59:12,expired,,False
3089,26311,plus_trial,2024-08-24 13:36:26,2024-09-07 13:36:26,converted,,False
3090,26311,plus_monthly,2024-12-06 13:36:26,2024-12-31 00:00:00,cancelled,not_using,False
3091,26345,plus_trial,2024-08-06 21:19:10,2024-08-20 21:19:10,converted,,False
3092,26345,plus_annual,2024-12-18 21:19:10,,active,,True
3093,26361,plus_trial,2024-08-17 18:06:45,2024-08-31 18:06:45,expired,,False
3094,26378,plus_trial,2024-08-03 10:02:15,2024-08-17 10:02:15,expired,,False
3095,26391,plus_trial,2024-08-22 17:00:22,2024-09-05 17:00:22,expired,,False
3096,26433,plus_trial,2024-08-07 03:41:24,2024-08-21 03:41:24,expired,,False
3097,26443,plus_trial,2024-08-20 05:34:01,2024-09-03 05:34:01,converted,,False
3098,26443,plus_annual,2024-12-02 05:34:01,,active,,True
3099,26464,plus_trial,2024-08-25 16:41:16,2024-09-08 16:41:16,expired,,False
3100,26494,plus_trial,2024-08-21 09:25:56,2024-09-04 09:25:56,expired,,False
3101,26535,plus_trial,2024-08-16 22:56:21,2024-08-30 22:56:21,converted,,False
3102,26535,plus_annual,2024-12-28 22:56:21,,active,,True
3103,26547,plus_trial,2024-08-21 23:42:54,2024-09-04 23:42:54,expired,,False
3104,26563,plus_trial,2024-08-23 16:40:46,2024-09-06 16:40:46,expired,,False
3105,26577,plus_trial,2024-08-26 19:39:35,2024-09-09 19:39:35,expired,,False
3106,26590,plus_trial,2024-08-02 23:35:20,2024-08-16 23:35:20,converted,,False
3107,26590,plus_annual,2024-12-14 23:35:20,,active,,True
3108,26598,plus_trial,2024-08-10 08:12:20,2024-08-24 08:12:20,converted,,False
3109,26598,plus_annual,2024-12-22 08:12:20,,active,,True
3110,26605,plus_trial,2024-08-26 07:00:42,2024-09-09 07:00:42,expired,,False
3111,26607,plus_trial,2024-08-12 02:33:07,2024-08-26 02:33:07,expired,,False
3112,26611,plus_trial,2024-08-02 07:46:31,2024-08-16 07:46:31,converted,,False
3113,26611,plus_monthly,2024-12-14 07:46:31,,active,,True
3114,26622,plus_trial,2024-08-12 15:52:52,2024-08-26 15:52:52,converted,,False
3115,26622,plus_monthly,2024-12-24 15:52:52,,active,,True
3116,26625,plus_trial,2024-08-30 16:58:15,2024-09-13 16:58:15,expired,,False
3117,26643,plus_trial,2024-08-19 13:23:55,2024-09-02 13:23:55,expired,,False
3118,26645,plus_trial,2024-08-26 15:13:44,2024-09-09 15:13:44,converted,,False
3119,26645,plus_annual,2024-12-08 15:13:44,,active,,True
3120,26652,plus_trial,2024-08-02 16:00:41,2024-08-16 16:00:41,expired,,False
3121,26654,plus_trial,2024-08-03 11:23:39,2024-08-17 11:23:39,converted,,False
3122,26654,plus_monthly,2024-12-15 11:23:39,,active,,True
3123,26674,plus_trial,2024-08-12 23:30:48,2024-08-26 23:30:48,expired,,False
3124,26689,plus_trial,2024-08-06 17:14:47,2024-08-20 17:14:47,expired,,False
3125,26692,plus_trial,2024-08-27 21:18:23,2024-09-10 21:18:23,converted,,False
3126,26692,plus_monthly,2024-12-09 21:18:23,,active,,True
3127,26699,plus_trial,2024-08-10 11:43:08,2024-08-24 11:43:08,expired,,False
3128,26704,plus_trial,2024-08-09 13:30:40,2024-08-23 13:30:40,converted,,False
3129,26704,plus_monthly,2024-12-21 13:30:40,2024-12-31 00:00:00,cancelled,other,False
3130,26713,plus_trial,2024-08-23 20:22:09,2024-09-06 20:22:09,expired,,False
3131,26734,plus_trial,2024-08-05 18:32:33,2024-08-19 18:32:33,expired,,False
3132,26754,plus_trial,2024-08-16 20:39:59,2024-08-30 20:39:59,expired,,False
3133,26761,plus_trial,2024-08-13 13:25:23,2024-08-27 13:25:23,converted,,False
3134,26761,plus_monthly,2024-12-25 13:25:23,,active,,True
3135,26765,plus_trial,2024-08-14 08:44:32,2024-08-28 08:44:32,expired,,False
3136,26787,plus_trial,2024-08-14 01:41:14,2024-08-28 01:41:14,expired,,False
3137,26791,plus_trial,2024-08-17 06:59:35,2024-08-31 06:59:35,expired,,False
3138,26811,plus_trial,2024-08-22 19:37:29,2024-09-05 19:37:29,expired,,False
3139,26813,plus_trial,2024-08-29 05:13:24,2024-09-12 05:13:24,expired,,False
3140,26824,plus_trial,2024-08-15 17:44:49,2024-08-29 17:44:49,converted,,False
3141,26824,plus_annual,2024-12-27 17:44:49,,active,,True
3142,26827,plus_trial,2024-08-26 19:39:13,2024-09-09 19:39:13,converted,,False
3143,26827,plus_monthly,2024-12-08 19:39:13,,active,,True
3144,26841,plus_trial,2024-08-29 02:52:17,2024-09-12 02:52:17,expired,,False
3145,26863,plus_trial,2024-08-21 17:07:35,2024-09-04 17:07:35,converted,,False
3146,26863,plus_monthly,2024-12-03 17:07:35,,active,,True
3147,26866,plus_trial,2024-08-28 01:59:40,2024-09-11 01:59:40,converted,,False
3148,26866,plus_monthly,2024-12-10 01:59:40,,active,,True
3149,26869,plus_trial,2024-08-18 01:44:53,2024-09-01 01:44:53,converted,,False
3150,26869,plus_monthly,2024-10-01 01:44:53,2024-10-11 01:44:53,cancelled,price,False
3151,26891,plus_trial,2024-08-10 17:10:29,2024-08-24 17:10:29,expired,,False
3152,26933,plus_trial,2024-08-15 07:01:28,2024-08-29 07:01:28,converted,,False
3153,26933,plus_annual,2024-11-27 07:01:28,2024-11-30 07:01:28,cancelled,competitor,False
3154,26939,plus_trial,2024-08-08 06:02:15,2024-08-22 06:02:15,expired,,False
3155,26942,plus_trial,2024-08-25 01:07:27,2024-09-08 01:07:27,expired,,False
3156,26945,plus_trial,2024-08-18 14:29:46,2024-09-01 14:29:46,expired,,False
3157,26950,plus_trial,2024-09-02 13:18:39,2024-09-16 13:18:39,expired,,False
3158,26961,plus_trial,2024-08-31 10:49:33,2024-09-14 10:49:33,converted,,False
3159,26961,plus_monthly,2024-09-14 10:49:33,2024-09-25 10:49:33,cancelled,other,False
3160,26965,plus_trial,2024-08-30 22:03:02,2024-09-13 22:03:02,expired,,False
3161,26990,plus_trial,2024-08-29 19:55:35,2024-09-12 19:55:35,expired,,False
3162,26992,plus_trial,2024-08-28 12:23:00,2024-09-11 12:23:00,converted,,False
3163,26992,plus_annual,2024-12-10 12:23:00,,active,,True
3164,27002,plus_trial,2024-08-17 02:54:23,2024-08-31 02:54:23,converted,,False
3165,27002,plus_annual,2024-12-29 02:54:23,,active,,True
3166,27032,plus_trial,2024-08-13 10:29:22,2024-08-27 10:29:22,converted,,False
3167,27032,plus_monthly,2024-12-25 10:29:22,,active,,True
3168,27034,plus_trial,2024-08-27 18:17:58,2024-09-10 18:17:58,expired,,False
3169,27047,plus_trial,2024-08-22 11:55:52,2024-09-05 11:55:52,converted,,False
3170,27047,plus_annual,2024-12-04 11:55:52,,active,,True
3171,27048,plus_trial,2024-08-19 03:28:59,2024-09-02 03:28:59,converted,,False
3172,27048,plus_monthly,2024-12-01 03:28:59,,active,,True
3173,27049,plus_trial,2024-08-22 12:01:55,2024-09-05 12:01:55,converted,,False
3174,27049,plus_monthly,2024-12-04 12:01:55,2024-12-31 00:00:00,cancelled,other,False
3175,27068,plus_trial,2024-08-09 21:23:15,2024-08-23 21:23:15,converted,,False
3176,27068,plus_annual,2024-10-22 21:23:15,2024-11-01 21:23:15,cancelled,other,False
3177,27076,plus_trial,2024-08-06 13:49:44,2024-08-20 13:49:44,expired,,False
3178,27082,plus_trial,2024-08-28 03:32:39,2024-09-11 03:32:39,converted,,False
3179,27082,plus_monthly,2024-12-10 03:32:39,,active,,True
3180,27116,plus_trial,2024-08-29 07:21:08,2024-09-12 07:21:08,converted,,False
3181,27116,plus_monthly,2024-12-11 07:21:08,,active,,True
3182,27133,plus_trial,2024-08-27 00:34:25,2024-09-10 00:34:25,converted,,False
3183,27133,plus_monthly,2024-11-09 00:34:25,2024-11-10 00:34:25,cancelled,price,False
3184,27142,plus_trial,2024-08-30 00:37:58,2024-09-13 00:37:58,converted,,False
3185,27142,plus_monthly,2024-12-12 00:37:58,,active,,True
3186,27147,plus_trial,2024-08-06 14:10:54,2024-08-20 14:10:54,converted,,False
3187,27147,plus_annual,2024-12-18 14:10:54,,active,,True
3188,27187,plus_trial,2024-09-02 16:47:11,2024-09-16 16:47:11,expired,,False
3189,27190,plus_trial,2024-08-07 18:24:17,2024-08-21 18:24:17,expired,,False
3190,27206,plus_trial,2024-09-02 04:30:40,2024-09-16 04:30:40,expired,,False
3191,27212,plus_trial,2024-08-16 07:54:49,2024-08-30 07:54:49,converted,,False
3192,27212,plus_annual,2024-12-28 07:54:49,,active,,True
3193,27222,plus_trial,2024-08-24 16:32:34,2024-09-07 16:32:34,converted,,False
3194,27222,plus_annual,2024-12-06 16:32:34,,active,,True
3195,27241,plus_trial,2024-08-31 14:02:21,2024-09-14 14:02:21,converted,,False
3196,27241,plus_annual,2024-10-14 14:02:21,2024-11-02 14:02:21,cancelled,not_using,False
3197,27247,plus_trial,2024-08-29 21:57:22,2024-09-12 21:57:22,expired,,False
3198,27258,plus_trial,2024-08-24 03:30:21,2024-09-07 03:30:21,converted,,False
3199,27258,plus_monthly,2024-12-06 03:30:21,,active,,True
3200,27275,plus_trial,2024-08-27 20:35:52,2024-09-10 20:35:52,converted,,False
3201,27275,plus_annual,2024-12-09 20:35:52,,active,,True
3202,27289,plus_trial,2024-08-25 19:35:58,2024-09-08 19:35:58,expired,,False
3203,27304,plus_trial,2024-08-21 16:20:19,2024-09-04 16:20:19,expired,,False
3204,27329,plus_trial,2024-08-18 06:07:50,2024-09-01 06:07:50,expired,,False
3205,27331,plus_trial,2024-08-15 11:39:27,2024-08-29 11:39:27,expired,,False
3206,27343,plus_trial,2024-08-19 10:58:53,2024-09-02 10:58:53,expired,,False
3207,27390,plus_trial,2024-08-27 14:40:03,2024-09-10 14:40:03,expired,,False
3208,27408,plus_trial,2024-08-18 18:15:19,2024-09-01 18:15:19,converted,,False
3209,27408,plus_monthly,2024-12-30 18:15:19,,active,,True
3210,27419,plus_trial,2024-08-28 20:20:27,2024-09-11 20:20:27,expired,,False
3211,27429,plus_trial,2024-08-22 01:29:45,2024-09-05 01:29:45,expired,,False
3212,27443,plus_trial,2024-08-19 07:47:21,2024-09-02 07:47:21,expired,,False
